-2	-2	-2	-2	-2	-2	0.192308	0.198925	0.784314	0.733333	0	0.833333	0.193694	0.466667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.257576	-2	-2	-2	-2	0.583333	-2	0.666667	-2	-2	0.233333	-2	0.366667	-2	-2	-2	-2	-2	-2	-2	0.6875	-2	0.222222	-2	0.194444	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	0.657895	-2	0.309524	-2	-2	-2	-2	-2	-2	0.25	-2	0.5	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	-2	-2	-2	-2	-2	0.275641	0.282258	0.838235	1.8	0.833333	0	-2	-2	-2	-2	-2	-2	-2	0.551282	-2	-2	-2	-2	-2	-2	-2	-2	0.340909	0.280303	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.16667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.302632	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.75	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.25	-2	-2	-2	-2	-2	-2	1.25	
0.889189	0.276276	-2	-2	0.414414	0.277027	0.105336	0.592851	0.282194	-2	0.193694	-2	0	0.281081	0.304054	0.276276	0.387387	0.227027	0.227027	0.158004	0.291385	-2	0.576577	0.393822	0.247748	0.707617	0.276276	0.227027	0.471744	0.22932	0.3734	-2	0.227027	-2	-2	-2	-2	-2	0.374775	-2	0.227027	0.0936937	-2	-2	-2	-2	0.196466	-2	0.179054	-2	0.412913	0.492278	0.712462	0.36036	0.169884	-2	0.127027	0.339768	-2	0.152027	0.187387	-2	-2	-2	-2	0.138138	0.468468	0.227027	-2	-2	-2	-2	-2	-2	0.454054	0.339768	0.193694	0.227027	0.220721	-2	-2	0.454054	0.552553	0.429253	0.456081	0.238976	-2	-2	-2	0.387387	-2	-2	0.152027	-2	0.551802	0.456081	-2	-2	-2	0.277027	-2	-2	0.193694	-2	-2	-2	-2	-2	0.277027	-2	0.36036	-2	-2	-2	-2	-2	-2	
0.166667	0.355556	0.266667	-2	-2	-2	0.461538	0.296774	0.288235	-2	0.466667	-2	0.281081	0	0.383333	0.177778	0.466667	0.266667	0.266667	0.0923077	0.0979167	-2	0.414815	0.138095	0.122222	-2	0.177778	-2	0.157576	0.290909	0.0929825	0.209524	0.266667	0.383333	-2	0.466667	-2	0.4	0.133333	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.3875	-2	0.244444	0.27619	0.566667	-2	-2	-2	-2	-2	-2	0.191667	-2	-2	-2	-2	-2	0.177778	-2	0.533333	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.15	-2	0.8	-2	0.177778	0.12549	0.191667	0.596491	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.191667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
0.225	-2	0.325	-2	-2	-2	0.150641	0.314516	0.772059	-2	-2	-2	0.304054	0.383333	0	0.944444	0.875	0.325	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.125	-2	-2	-2	0.152778	-2	-2	-2	-2	-2	0.458333	1.75	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.236111	-2	0.25	-2	0.625	0.267857	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.583333	-2	-2	-2	-2	-2	-2	-2	-2	1.125	-2	-2	-2	-2	-2	
0.211111	-2	-2	-2	-2	-2	0.136752	-2	0.562092	-2	-2	-2	0.276276	0.177778	0.944444	0	0.555556	0.622222	0.311111	-2	-2	-2	-2	-2	0.333333	-2	-2	-2	0.20202	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.520833	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.944444	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.22222	1.01587	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.08333	-2	0.555556	-2	-2	-2	-2	-2	-2	-2	-2	1.11111	-2	-2	-2	-2	-2	
0.266667	-2	-2	-2	-2	-2	0.192308	0.397849	0.588235	-2	-2	-2	0.387387	0.466667	0.875	0.555556	0	0.366667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.257576	-2	0.192982	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.6875	-2	-2	-2	0.388889	-2	-2	-2	-2	-2	0.5	0.875	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.366667	0.555556	0.22549	0.291667	-2	-2	0.309524	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.416667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	-2	-2	-2	-2	-2	0.451282	0.232258	-2	-2	-2	-2	0.227027	0.266667	0.325	0.622222	0.366667	0	0.8	-2	-2	-2	-2	0.271429	-2	-2	-2	-2	0.290909	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.271429	-2	-2	-2	-2	-2	-2	0.533333	0.325	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.517647	-2	-2	0.7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.366667	-2	-2	-2	-2	-2	-2	-2	-2	1.2	-2	-2	-2	-2	-2	
-2	-2	-2	-2	-2	-2	0.451282	0.232258	0.229412	-2	-2	-2	0.227027	0.266667	-2	0.311111	-2	0.8	0	-2	-2	0.325	-2	-2	-2	-2	-2	-2	0.290909	0.230303	0.226316	-2	0.4	0.325	0.533333	0.366667	0.366667	-2	-2	-2	-2	0.266667	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.271429	0.227778	-2	-2	-2	-2	-2	-2	-2	-2	1.2	0.7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.258824	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	0.273504	-2	-2	-2	-2	0.153846	0.405294	0.275264	0.676923	-2	0.551282	0.158004	0.0923077	-2	-2	-2	-2	-2	0	0.967147	0.753205	0.188034	0.0970696	0.162393	0.11655	0.136752	0.451282	-2	1.00699	0.831309	0.336996	0.225641	-2	-2	-2	-2	0.358974	0.369231	0.168498	0.225641	0.276923	1.07692	1.02564	0.826923	0.717949	0.705128	-2	-2	-2	0.48718	0.388278	0.320513	0.717949	-2	-2	0.879487	0.336996	-2	-2	0.369231	-2	-2	-2	-2	-2	0.184615	0.225641	0.826923	0.75641	0.168498	0.582751	0.676923	0.451282	0.225641	-2	-2	0.225641	0.217949	-2	-2	0.225641	0.410256	0.168929	0.301282	0.469636	-2	-2	-2	-2	-2	-2	-2	-2	0.326923	0.301282	0.717949	0.525641	-2	0.551282	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.02564	-2	-2	-2	-2	-2	-2	1.02564	
-2	-2	-2	-2	-2	-2	0.227564	0.635081	0.242647	-2	-2	-2	0.291385	0.0979167	-2	-2	-2	-2	-2	0.967147	0	0.625	0.409722	0.205357	0.173611	-2	0.142361	0.23125	-2	0.61553	0.748355	0.348214	-2	-2	-2	-2	-2	0.364583	0.391667	0.174107	0.23125	0.391667	-2	-2	0.84375	0.324519	0.418269	-2	-2	-2	0.260417	0.308036	0.236111	1.09375	-2	-2	0.65625	-2	-2	-2	0.783333	-2	-2	-2	-2	-2	0.195833	-2	-2	0.73125	0.174107	-2	0.69375	0.23125	-2	-2	-2	0.23125	0.229167	-2	-2	-2	0.427083	0.360294	0.3125	0.251645	-2	-2	0.729167	-2	-2	-2	-2	-2	0.229167	0.15625	-2	-2	-2	0.5625	-2	-2	-2	0.53125	-2	0.364583	-2	-2	-2	-2	-2	-2	-2	-2	1.03125	1.03125	-2	
-2	-2	-2	-2	-2	-2	0.150641	0.471774	0.617647	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.325	0.753205	0.625	0	0.486111	0.196429	0.361111	0.215909	-2	0.325	-2	0.465909	0.151316	-2	0.325	0.25	0.458333	0.291667	0.291667	-2	-2	-2	-2	-2	-2	-2	0.375	0.403846	0.163462	-2	-2	-2	-2	-2	0.152778	-2	-2	-2	0.225	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.191667	-2	-2	-2	-2	0.215909	-2	-2	0.325	-2	-2	-2	0.208333	-2	-2	-2	-2	-2	-2	0.355263	-2	-2	-2	0.291667	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
0.274074	-2	0.237037	-2	0.444444	0.287037	0.564103	0.485066	0.265795	-2	-2	-2	0.576577	0.414815	-2	-2	-2	-2	-2	0.188034	0.409722	0.486111	0	0.433862	0.277778	0.511785	0.444444	0.948148	0.255892	0.13468	-2	0.179894	-2	-2	-2	-2	-2	0.740741	0.311111	0.359788	-2	0.207407	-2	-2	-2	-2	0.150997	0.137037	-2	-2	0.277778	0.433862	0.453704	-2	0.539683	-2	-2	0.359788	-2	-2	0.103704	-2	-2	0.148148	-2	0.592593	0.207407	-2	-2	-2	0.179894	-2	0.237037	0.237037	-2	0.539683	-2	-2	-2	-2	-2	-2	0.296296	0.0958606	0.162037	0.358674	-2	-2	-2	0.611111	0.203704	-2	-2	-2	0.240741	0.486111	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.287037	-2	0.37037	-2	-2	-2	-2	-2	-2	
0.514286	0.18254	-2	-2	-2	-2	0.679487	0.207373	0.10084	-2	-2	-2	0.393822	0.138095	-2	-2	-2	0.271429	-2	0.0970696	0.205357	0.196429	0.433862	0	0.507937	0.162338	0.365079	-2	0.162338	0.203463	0.0977444	-2	0.271429	-2	-2	-2	-2	-2	-2	0.642857	0.271429	0.138095	-2	-2	-2	0.148352	0.10989	0.171429	-2	-2	0.380952	-2	0.0992064	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.18254	-2	0.365079	0.27619	0.271429	0.321429	-2	-2	-2	-2	0.271429	-2	-2	-2	0.271429	-2	-2	-2	0.271429	-2	0.260504	0.196429	-2	-2	-2	-2	0.476191	-2	-2	0.196429	-2	-2	-2	-2	-2	0.404762	-2	-2	-2	0.238095	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
0.466667	0.333333	-2	0.388889	-2	-2	0.568376	-2	0.169935	-2	-2	-2	0.247748	0.122222	-2	0.333333	-2	-2	-2	0.162393	0.173611	0.361111	0.277778	0.507937	0	-2	0.166667	-2	-2	0.171717	-2	-2	-2	0.361111	-2	0.222222	-2	0.388889	0.122222	0.198413	-2	-2	-2	-2	-2	0.132479	0.0940171	-2	0.354167	0.611111	0.333333	0.253968	0.5	-2	-2	0.388889	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.166667	0.366667	0.511111	0.305556	0.105556	-2	0.146465	0.255556	0.255556	0.255556	-2	-2	-2	-2	0.388889	-2	-2	-2	0.114379	-2	0.216374	-2	0.396825	-2	0.444444	-2	-2	-2	-2	0.138889	-2	-2	-2	-2	0.305556	0.611111	-2	0.222222	-2	-2	-2	1.05556	-2	0.305556	-2	-2	-2	0.555556	0.388889	-2	-2	-2	
-2	-2	0.290909	-2	0.606061	0.340909	0.2331	0.246334	0.240642	-2	-2	-2	0.707617	-2	-2	-2	-2	-2	-2	0.11655	-2	0.215909	0.511785	0.162338	-2	0	0.20202	0.290909	0.545455	0.121212	0.351675	-2	-2	-2	-2	-2	-2	-2	0.315152	0.233766	-2	-2	-2	-2	-2	-2	0.129371	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.233766	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.290909	0.290909	0.467532	0.257576	-2	0.348485	-2	-2	-2	0.20202	0.449198	0.431818	0.143541	-2	-2	-2	0.257576	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.424242	-2	-2	0.424242	-2	-2	-2	-2	-2	-2	
0.422222	-2	0.311111	-2	-2	-2	0.410256	0.143369	0.140523	-2	-2	-2	0.276276	0.177778	-2	-2	-2	-2	-2	0.136752	0.142361	-2	0.444444	0.365079	0.166667	0.20202	0	0.311111	0.20202	0.282828	0.274854	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.355556	-2	-2	0.361111	0.188034	0.299145	-2	-2	-2	-2	-2	0.138889	-2	0.253968	-2	-2	-2	-2	-2	0.177778	-2	-2	-2	0.361111	0.222222	-2	-2	-2	0.161111	0.253968	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.509804	-2	0.163743	-2	-2	-2	0.555556	-2	-2	0.236111	0.611111	0.194444	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	-2	0.4	-2	0.622222	-2	0.676923	-2	-2	-2	-2	-2	0.227027	-2	-2	-2	-2	-2	-2	0.451282	0.23125	0.325	0.948148	-2	-2	0.290909	0.311111	0	0.290909	0.460606	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.238462	-2	-2	-2	0.255556	-2	-2	-2	0.685714	-2	-2	0.685714	-2	-2	-2	-2	-2	-2	-2	-2	0.266667	-2	-2	-2	-2	-2	-2	-2	-2	0.685714	-2	0.4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	0.20202	0.290909	-2	-2	-2	0.2331	0.246334	0.120321	0.290909	0.257576	0.340909	0.471744	0.157576	-2	0.20202	0.257576	0.290909	0.290909	-2	-2	-2	0.255892	0.162338	-2	0.545455	0.20202	0.290909	0	-2	0.117225	-2	0.290909	-2	-2	-2	-2	-2	0.157576	-2	-2	0.157576	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.324675	0.474747	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.315152	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.290909	0.40404	0.149733	-2	0.143541	0.590909	0.233766	-2	0.257576	-2	-2	0.215909	-2	-2	-2	0.424242	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.424242	-2	-2	0.424242	-2	-2	-2	-2	-2	-2	
0.130303	0.424242	-2	-2	-2	-2	0.167832	0.437928	0.11943	0.230303	-2	0.280303	0.22932	0.290909	-2	-2	-2	-2	0.230303	1.00699	0.61553	0.465909	0.13468	0.203463	0.171717	0.121212	0.282828	0.460606	-2	0	0.792663	0.17316	0.230303	-2	-2	-2	-2	-2	0.387879	-2	0.230303	0.0969697	0.363636	-2	-2	1.17949	0.962704	-2	-2	-2	0.257576	-2	0.290404	0.727273	0.17316	-2	0.390909	0.34632	-2	-2	0.775758	-2	-2	-2	-2	0.282828	0.0969697	0.460606	-2	0.80303	-2	0.727273	0.921212	0.460606	-2	-2	-2	0.460606	0.227273	-2	-2	-2	0.141414	0.178253	0.155303	0.0829346	-2	-2	0.727273	0.19697	-2	-2	-2	-2	0.227273	-2	0.363636	-2	-2	0.560606	-2	-2	-2	-2	-2	-2	-2	-2	-2	1.0303	-2	-2	-2	-2	-2	-2	-2	
0.126316	0.274854	-2	-2	-2	-2	0.207827	0.292869	0.278638	-2	-2	-2	0.3734	0.0929825	-2	-2	0.192982	-2	0.226316	0.831309	0.748355	0.151316	-2	0.0977444	-2	0.351675	0.274854	-2	0.117225	0.792663	0	0.338346	-2	-2	-2	-2	-2	-2	0.557895	-2	-2	0.37193	-2	-2	0.552632	0.619433	1.16599	-2	-2	-2	0.409357	-2	0.162281	0.359649	0.338346	-2	0.757895	-2	-2	-2	0.929825	1.02632	0.526316	-2	-2	0.137427	0.557895	-2	-2	0.992105	-2	0.703349	-2	0.226316	0.226316	-2	-2	0.678947	0.438596	-2	-2	0.452632	0.549708	0.681115	0.907895	0.394737	-2	-2	0.359649	-2	-2	-2	-2	-2	0.219298	0.302632	-2	1.05263	-2	0.552632	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	0.253968	-2	-2	-2	-2	-2	0.175115	0.344538	-2	-2	-2	-2	0.209524	-2	-2	-2	-2	-2	0.336996	0.348214	-2	0.179894	-2	-2	-2	-2	-2	-2	0.17316	0.338346	0	0.342857	0.267857	-2	0.309524	0.619048	-2	-2	-2	0.342857	0.209524	-2	-2	0.392857	-2	-2	-2	0.410714	-2	-2	-2	0.34127	-2	-2	0.476191	0.242857	0.285714	-2	-2	-2	-2	-2	-2	-2	0.253968	-2	-2	-2	0.192857	-2	-2	-2	-2	-2	-2	-2	-2	0.22619	-2	-2	-2	0.253968	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.267857	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
-2	0.311111	-2	-2	-2	-2	-2	0.232258	0.229412	-2	-2	-2	0.227027	0.266667	-2	-2	-2	-2	0.4	0.225641	-2	0.325	-2	0.271429	-2	-2	-2	-2	0.290909	0.230303	-2	0.342857	0	0.325	0.533333	0.366667	0.366667	-2	-2	0.342857	-2	-2	-2	-2	0.45	-2	-2	-2	-2	-2	-2	-2	0.227778	-2	-2	-2	0.3	0.342857	-2	-2	-2	-2	-2	-2	-2	-2	0.266667	0.4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0.533333	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	
